"","location","price","mdy","timestamp","last4ccnum","H","loyaltynum"
"610","Gelatogalore",18.1,2014-01-17,2014-01-17 13:47:00,2681,"13","L1107"
"611","Gelatogalore",18.74,2014-01-11,2014-01-11 13:59:00,3853,"13",NA
"612","Gelatogalore",19.2,2014-01-09,2014-01-09 13:12:00,5407,"13","L4034"
"613","Gelatogalore",20.09,2014-01-12,2014-01-12 13:40:00,1286,"13",NA
"614","Gelatogalore",20.72,2014-01-08,2014-01-08 13:28:00,9405,"13","L3259"
"615","Gelatogalore",21.52,2014-01-07,2014-01-07 13:37:00,9551,"13","L5777"
"616","Gelatogalore",21.62,2014-01-17,2014-01-17 13:57:00,3492,"13","L7814"
"617","Gelatogalore",22.03,2014-01-14,NA,NA,NA,"L8328"
"618","Gelatogalore",22.19,2014-01-16,2014-01-16 13:37:00,9405,"13","L3259"
"619","Gelatogalore",22.27,2014-01-08,2014-01-08 13:47:00,2418,"13","L9018"
"620","Gelatogalore",22.36,2014-01-15,NA,NA,NA,"L1107"
"621","Gelatogalore",22.36,2014-01-19,2014-01-19 13:09:00,6895,"13","L3366"
"622","Gelatogalore",22.64,2014-01-06,2014-01-06 13:41:00,7889,"13","L6119"
"623","Gelatogalore",23.23,2014-01-09,2014-01-09 13:35:00,8411,"13","L6110"
"624","Gelatogalore",23.23,2014-01-17,2014-01-17 13:33:00,9635,"13","L3191"
"625","Gelatogalore",23.41,2014-01-06,2014-01-06 14:00:00,7819,"14","L5259"
"626","Gelatogalore",23.45,2014-01-09,2014-01-09 13:21:00,4795,"13","L8566"
"627","Gelatogalore",24.38,2014-01-18,NA,NA,NA,"L1107"
"628","Gelatogalore",24.68,2014-01-09,2014-01-09 13:45:00,2681,"13","L1107"
"629","Gelatogalore",24.96,2014-01-15,2014-01-15 13:46:00,7117,"13","L6417"
"630","Gelatogalore",26.15,2014-01-10,2014-01-10 13:35:00,1415,"13","L7783"
"631","Gelatogalore",26.45,2014-01-13,NA,NA,NA,"L2070"
"632","Gelatogalore",27.26,2014-01-14,2014-01-14 13:32:00,7384,"13","L3800"
"633","Gelatogalore",31.21,2014-01-15,2014-01-15 13:55:00,3853,"13","L1485"
"634","Gelatogalore",31.77,2014-01-07,NA,NA,NA,"L4424"
"635","Gelatogalore",32.19,2014-01-10,2014-01-10 14:11:00,8202,"14","L2343"
"636","Gelatogalore",32.4,2014-01-16,2014-01-16 13:48:00,1874,"13","L4424"
"637","Gelatogalore",32.79,2014-01-08,2014-01-08 13:27:00,8411,"13","L6110"
"638","Gelatogalore",32.82,2014-01-14,2014-01-14 13:32:00,2142,"13",NA
"639","Gelatogalore",32.83,2014-01-13,2014-01-13 13:03:00,8156,"13","L5224"
"640","Gelatogalore",34.04,2014-01-07,2014-01-07 13:33:00,7253,"13","L1682"
"641","Gelatogalore",34.59,2014-01-17,2014-01-17 13:51:00,7819,"13","L5259"
"642","Gelatogalore",35.06,2014-01-07,2014-01-07 13:20:00,8332,"13","L2070"
"643","Gelatogalore",35.29,2014-01-08,2014-01-08 13:42:00,7889,"13","L6119"
"644","Gelatogalore",35.97,2014-01-14,2014-01-14 13:57:00,5368,"13","L2247"
"645","Gelatogalore",36.2,2014-01-12,2014-01-12 19:50:00,1286,"19","L3288"
"646","Gelatogalore",36.24,2014-01-13,2014-01-13 14:00:00,8202,"14","L2343"
"647","Gelatogalore",36.33,2014-01-06,2014-01-06 13:52:00,3492,"13","L7814"
"648","Gelatogalore",36.5,2014-01-07,2014-01-07 13:49:00,2681,"13","L1107"
"649","Gelatogalore",36.72,2014-01-08,NA,NA,NA,"L5259"
"650","Gelatogalore",36.75,2014-01-09,2014-01-09 14:18:00,7117,"14","L6417"
"651","Gelatogalore",36.93,2014-01-13,2014-01-13 13:41:00,1415,"13","L7783"
"652","Gelatogalore",37.17,2014-01-13,NA,NA,NA,"L1107"
"653","Gelatogalore",37.3,2014-01-17,2014-01-17 13:40:00,1310,"13",NA
"654","Gelatogalore",39.17,2014-01-14,2014-01-14 13:33:00,2463,"13","L6886"
"655","Gelatogalore",39.4,2014-01-10,NA,NA,NA,"L3295"
"656","Gelatogalore",39.4,2014-01-15,2014-01-15 13:58:00,7819,"13","L5259"
"657","Gelatogalore",39.75,2014-01-08,NA,NA,NA,"L2490"
"658","Gelatogalore",39.94,2014-01-08,2014-01-08 14:17:00,4948,"14","L9406"
"659","Gelatogalore",42.36,2014-01-15,2014-01-15 13:59:00,2681,"13",NA
"660","Gelatogalore",46.45,2014-01-13,2014-01-13 13:19:00,8332,"13",NA
"661","Gelatogalore",50.36,2014-01-08,2014-01-08 13:38:00,1286,"13","L3288"
"662","Gelatogalore",51.64,2014-01-07,2014-01-07 13:30:00,1310,"13",NA
"663","Gelatogalore",56.74,2014-01-09,2014-01-09 13:23:00,2540,"13",NA
"664","Gelatogalore",70.98,2014-01-14,2014-01-14 13:49:00,1877,"13",NA
"665","Gelatogalore",71.77,2014-01-07,2014-01-07 13:52:00,1874,"13",NA
"666","Gelatogalore",84.38,2014-01-18,2014-01-18 13:58:00,2681,"13",NA
"667","Gelatogalore",88.97,2014-01-07,2014-01-07 13:54:00,5921,"13",NA
"668","Gelatogalore",102.03,2014-01-14,2014-01-14 14:03:00,8129,"14",NA
"669","Gelatogalore",116.72,2014-01-08,2014-01-08 13:48:00,7819,"13",NA
"670","Gelatogalore",117.17,2014-01-13,2014-01-13 14:01:00,2681,"14",NA
"671","Gelatogalore",119.75,2014-01-08,2014-01-08 13:39:00,3484,"13",NA
"672","General Grocer",70.22,2014-01-19,2014-01-19 15:03:00,6895,"15","L3366"
"673","General Grocer",78.02,2014-01-11,2014-01-11 15:31:00,8129,"15","L8328"
"674","General Grocer",78.03,2014-01-17,NA,NA,NA,"L6544"
"675","General Grocer",83.11,2014-01-15,NA,NA,NA,"L6886"
"676","General Grocer",98.03,2014-01-17,2014-01-17 20:41:00,7108,"20",NA
"677","General Grocer",106.2,2014-01-15,NA,NA,NA,"L5259"
"678","General Grocer",108.49,2014-01-18,2014-01-18 20:07:00,6901,"20","L9363"
"679","General Grocer",126.2,2014-01-15,2014-01-15 19:56:00,7819,"19",NA
"680","General Grocer",137.65,2014-01-15,NA,NA,NA,"L8566"
"681","General Grocer",159.3,2014-01-12,2014-01-12 15:46:00,7117,"15","L6417"
"682","General Grocer",227.28,2014-01-10,2014-01-10 21:28:00,4434,"21","L2169"
"683","General Grocer",265.84,2014-01-08,2014-01-08 21:00:00,7108,"21","L6544"
"684","General Grocer",285.34,2014-01-09,2014-01-09 20:19:00,4795,"20","L8566"
"685","General Grocer",477.6,2014-01-18,2014-01-18 15:31:00,3547,"15","L9362"
"686","Guy's Gyros",8.23,2014-01-09,2014-01-09 20:23:00,7889,"20","L6119"
"687","Guy's Gyros",8.23,2014-01-09,2014-01-09 20:23:00,7889,"20","L2247"
"688","Guy's Gyros",8.23,2014-01-09,2014-01-09 20:38:00,5368,"20","L6119"
"689","Guy's Gyros",8.23,2014-01-09,2014-01-09 20:38:00,5368,"20","L2247"
"690","Guy's Gyros",8.31,2014-01-16,2014-01-16 19:09:00,3484,"19","L2490"
"691","Guy's Gyros",8.31,2014-01-17,2014-01-17 20:21:00,7819,"20","L5259"
"692","Guy's Gyros",8.54,2014-01-17,2014-01-17 20:24:00,3853,"20","L1485"
"693","Guy's Gyros",8.64,2014-01-17,2014-01-17 13:18:00,7688,"13","L4164"
"694","Guy's Gyros",8.87,2014-01-09,2014-01-09 13:56:00,6901,"13",NA
"695","Guy's Gyros",9.76,2014-01-07,NA,NA,NA,"L9254"
"696","Guy's Gyros",10.11,2014-01-07,2014-01-07 13:46:00,9635,"13","L3191"
"697","Guy's Gyros",10.27,2014-01-16,2014-01-16 13:28:00,9551,"13","L5777"
"698","Guy's Gyros",10.28,2014-01-08,2014-01-08 20:57:00,6901,"20",NA
"699","Guy's Gyros",10.34,2014-01-08,2014-01-08 13:57:00,4434,"13","L2169"
"700","Guy's Gyros",10.85,2014-01-14,2014-01-14 20:25:00,3853,"20",NA
"701","Guy's Gyros",11.22,2014-01-06,2014-01-06 13:39:00,1310,"13","L8012"
"702","Guy's Gyros",11.31,2014-01-07,2014-01-07 13:33:00,6816,"13","L8148"
"703","Guy's Gyros",11.31,2014-01-16,2014-01-16 20:35:00,7108,"20","L6544"
"704","Guy's Gyros",11.94,2014-01-06,2014-01-06 20:09:00,6901,"20","L9363"
"705","Guy's Gyros",12.19,2014-01-15,2014-01-15 13:45:00,6691,"13","L6267"
"706","Guy's Gyros",12.32,2014-01-12,2014-01-12 19:36:00,7354,"19",NA
"707","Guy's Gyros",12.57,2014-01-07,2014-01-07 14:09:00,9617,"14","L5553"
"708","Guy's Gyros",12.76,2014-01-13,2014-01-13 14:13:00,6901,"14","L9363"
"709","Guy's Gyros",12.96,2014-01-14,2014-01-14 20:19:00,7384,"20","L3800"
"710","Guy's Gyros",13.27,2014-01-14,2014-01-14 13:36:00,1415,"13",NA
"711","Guy's Gyros",13.48,2014-01-16,2014-01-16 13:44:00,6816,"13","L8148"
"712","Guy's Gyros",13.59,2014-01-09,2014-01-09 13:28:00,7889,"13","L6119"
"713","Guy's Gyros",14.37,2014-01-15,2014-01-15 13:22:00,1415,"13","L7783"
"714","Guy's Gyros",14.87,2014-01-07,2014-01-07 19:45:00,7819,"19","L5259"
"715","Guy's Gyros",14.91,2014-01-09,NA,NA,NA,"L7783"
"716","Guy's Gyros",15,2014-01-09,2014-01-09 13:44:00,9617,"13","L5553"
"717","Guy's Gyros",15.12,2014-01-17,2014-01-17 14:00:00,8202,"14","L2343"
"718","Guy's Gyros",15.29,2014-01-06,NA,NA,NA,"L6544"
"719","Guy's Gyros",15.4,2014-01-17,NA,NA,NA,"L2169"
"720","Guy's Gyros",15.44,2014-01-06,2014-01-06 13:24:00,1415,"13","L7783"
"721","Guy's Gyros",15.55,2014-01-13,2014-01-13 20:44:00,9683,"20",NA
"722","Guy's Gyros",15.69,2014-01-08,2014-01-08 19:36:00,7354,"19","L9254"
"723","Guy's Gyros",15.84,2014-01-13,2014-01-13 20:18:00,7819,"20","L5259"
"724","Guy's Gyros",15.86,2014-01-08,2014-01-08 13:51:00,1874,"13","L4424"
"725","Guy's Gyros",15.89,2014-01-15,2014-01-15 13:44:00,2142,"13","L9637"
"726","Guy's Gyros",15.93,2014-01-10,2014-01-10 13:27:00,7253,"13","L1682"
"727","Guy's Gyros",16.33,2014-01-11,2014-01-11 20:09:00,7354,"20","L9254"
"728","Guy's Gyros",16.34,2014-01-10,2014-01-10 13:57:00,8129,"13","L8328"
"729","Guy's Gyros",16.35,2014-01-14,2014-01-14 13:44:00,1874,"13","L4424"
"730","Guy's Gyros",16.58,2014-01-15,2014-01-15 13:46:00,8202,"13","L2343"
"731","Guy's Gyros",16.83,2014-01-17,2014-01-17 19:46:00,6901,"19","L9363"
"732","Guy's Gyros",16.92,2014-01-06,2014-01-06 13:30:00,7384,"13","L3800"
"733","Guy's Gyros",17.44,2014-01-09,2014-01-09 14:13:00,5921,"14","L3295"
"734","Guy's Gyros",17.9,2014-01-08,NA,NA,NA,"L1485"
"735","Guy's Gyros",18.04,2014-01-15,NA,NA,NA,"L2490"
"736","Guy's Gyros",18.08,2014-01-19,2014-01-19 20:00:00,7354,"20","L9254"
"737","Guy's Gyros",18.11,2014-01-14,2014-01-14 20:15:00,6816,"20",NA
"738","Guy's Gyros",18.24,2014-01-08,2014-01-08 20:17:00,9683,"20","L7291"
"739","Guy's Gyros",18.26,2014-01-09,2014-01-09 20:24:00,1286,"20","L3572"
"740","Guy's Gyros",19.08,2014-01-08,NA,NA,NA,"L2490"
"741","Guy's Gyros",19.67,2014-01-06,NA,NA,NA,"L6886"
"742","Guy's Gyros",19.68,2014-01-17,2014-01-17 19:29:00,6816,"19","L8148"
"743","Guy's Gyros",19.77,2014-01-13,2014-01-13 21:08:00,5368,"21","L2247"
"744","Guy's Gyros",19.8,2014-01-15,NA,NA,NA,"L8566"
"745","Guy's Gyros",20.47,2014-01-13,2014-01-13 20:11:00,4795,"20","L8566"
"746","Guy's Gyros",20.94,2014-01-19,2014-01-19 20:25:00,3853,"20","L1485"
"747","Guy's Gyros",21.03,2014-01-13,2014-01-13 13:51:00,8411,"13","L6110"
"748","Guy's Gyros",21.1,2014-01-17,2014-01-17 14:05:00,7117,"14","L6417"
"749","Guy's Gyros",21.43,2014-01-15,NA,NA,NA,"L1485"
"750","Guy's Gyros",22.18,2014-01-17,2014-01-17 13:21:00,3484,"13","L2490"
"751","Guy's Gyros",22.25,2014-01-07,NA,NA,NA,"L3800"
"752","Guy's Gyros",22.33,2014-01-07,NA,NA,NA,"L1485"
"753","Guy's Gyros",22.34,2014-01-13,2014-01-13 20:09:00,7354,"20","L9254"
"754","Guy's Gyros",22.57,2014-01-06,2014-01-06 20:13:00,3484,"20","L2490"
"755","Guy's Gyros",22.91,2014-01-08,2014-01-08 20:58:00,7819,"20",NA
"756","Guy's Gyros",23.12,2014-01-07,2014-01-07 20:34:00,5368,"20","L2247"
"757","Guy's Gyros",23.21,2014-01-19,2014-01-19 19:45:00,1286,"19","L3288"
"758","Guy's Gyros",23.34,2014-01-09,2014-01-09 20:29:00,7253,"20",NA
"759","Guy's Gyros",23.59,2014-01-14,2014-01-14 20:01:00,4795,"20","L8566"
"760","Guy's Gyros",23.61,2014-01-10,2014-01-10 19:45:00,6816,"19","L8148"
"761","Guy's Gyros",24.91,2014-01-15,NA,NA,NA,"L2247"
"762","Guy's Gyros",25.28,2014-01-14,2014-01-14 20:29:00,7819,"20","L5259"
"763","Guy's Gyros",25.4,2014-01-09,NA,NA,NA,"L9254"
"764","Guy's Gyros",25.57,2014-01-16,2014-01-16 19:04:00,7384,"19","L3800"
"765","Guy's Gyros",25.58,2014-01-15,2014-01-15 14:00:00,9617,"14","L5553"
"766","Guy's Gyros",25.78,2014-01-16,2014-01-16 20:17:00,3853,"20",NA
"767","Guy's Gyros",25.79,2014-01-19,2014-01-19 19:45:00,5010,"19","L2459"
"768","Guy's Gyros",25.81,2014-01-10,2014-01-10 21:13:00,5368,"21","L2247"
"769","Guy's Gyros",26.14,2014-01-14,2014-01-14 21:31:00,7354,"21","L9254"
"770","Guy's Gyros",26.68,2014-01-10,2014-01-10 13:38:00,7384,"13","L3800"
"771","Guy's Gyros",26.76,2014-01-10,2014-01-10 13:25:00,6816,"13","L8148"
"772","Guy's Gyros",26.82,2014-01-07,2014-01-07 20:10:00,4795,"20",NA
"773","Guy's Gyros",27.01,2014-01-15,2014-01-15 21:05:00,1286,"21","L3572"
"774","Guy's Gyros",27.4,2014-01-18,2014-01-18 13:28:00,1874,"13","L4424"
"775","Guy's Gyros",27.49,2014-01-13,2014-01-13 13:33:00,2540,"13","L5947"
"776","Guy's Gyros",27.69,2014-01-09,2014-01-09 14:09:00,8202,"14","L2343"
"777","Guy's Gyros",27.78,2014-01-10,2014-01-10 19:54:00,4795,"19","L8566"
"778","Guy's Gyros",28.07,2014-01-18,2014-01-18 19:21:00,5368,"19","L2247"
"779","Guy's Gyros",28.27,2014-01-16,2014-01-16 20:09:00,6901,"20","L9363"
"780","Guy's Gyros",28.57,2014-01-13,NA,NA,NA,"L3572"
"781","Guy's Gyros",28.75,2014-01-15,2014-01-15 20:02:00,7354,"20","L9254"
"782","Guy's Gyros",28.81,2014-01-08,2014-01-08 20:07:00,7384,"20","L3800"
"783","Guy's Gyros",28.94,2014-01-06,2014-01-06 20:24:00,7819,"20","L5259"
"784","Guy's Gyros",29.25,2014-01-13,2014-01-13 13:40:00,2463,"13","L6886"
"785","Guy's Gyros",29.34,2014-01-15,NA,NA,NA,"L9254"
"786","Guy's Gyros",29.57,2014-01-07,2014-01-07 13:13:00,8156,"13","L5224"
"787","Guy's Gyros",29.7,2014-01-16,2014-01-16 13:42:00,7819,"13","L5259"
"788","Guy's Gyros",29.71,2014-01-17,2014-01-17 20:59:00,9683,"20","L7291"
"789","Guy's Gyros",29.81,2014-01-10,2014-01-10 20:09:00,6901,"20","L9363"
"790","Guy's Gyros",29.96,2014-01-09,2014-01-09 19:52:00,6816,"19","L8148"
"791","Guy's Gyros",30.12,2014-01-08,2014-01-08 13:32:00,7384,"13","L3800"
"792","Guy's Gyros",30.47,2014-01-12,2014-01-12 14:16:00,8129,"14","L8328"
"793","Guy's Gyros",30.48,2014-01-08,2014-01-08 19:48:00,4434,"19","L2169"
"794","Guy's Gyros",30.76,2014-01-16,2014-01-16 20:17:00,6816,"20","L8148"
"795","Guy's Gyros",30.82,2014-01-06,2014-01-06 13:46:00,9635,"13","L3191"
"796","Guy's Gyros",31.04,2014-01-15,2014-01-15 19:55:00,4434,"19","L2169"
"797","Guy's Gyros",31.05,2014-01-10,2014-01-10 13:52:00,1321,"13","L4149"
"798","Guy's Gyros",31.23,2014-01-07,2014-01-07 19:48:00,3484,"19","L2490"
"799","Guy's Gyros",31.31,2014-01-09,2014-01-09 21:09:00,4434,"21","L2169"
"800","Guy's Gyros",31.31,2014-01-16,NA,NA,NA,"L7291"
"801","Guy's Gyros",31.48,2014-01-16,2014-01-16 13:23:00,7889,"13","L6119"
"802","Guy's Gyros",31.48,2014-01-18,NA,NA,NA,"L3800"
"803","Guy's Gyros",31.5,2014-01-10,2014-01-10 13:47:00,9635,"13","L3191"
"804","Guy's Gyros",31.81,2014-01-09,2014-01-09 19:41:00,7354,"19","L9254"
"805","Guy's Gyros",31.94,2014-01-19,2014-01-19 20:30:00,4434,"20","L2169"
"806","Guy's Gyros",32.31,2014-01-17,2014-01-17 13:55:00,6901,"13",NA
"807","Guy's Gyros",32.8,2014-01-16,2014-01-16 14:05:00,1877,"14","L3014"
"808","Guy's Gyros",33.02,2014-01-08,2014-01-08 20:08:00,5368,"20",NA
"809","Guy's Gyros",33.48,2014-01-13,NA,NA,NA,"L6544"
"810","Guy's Gyros",33.65,2014-01-11,2014-01-11 20:06:00,7384,"20","L3800"
"811","Guy's Gyros",34.09,2014-01-07,NA,NA,NA,"L5947"
"812","Guy's Gyros",34.26,2014-01-14,NA,NA,NA,"L6544"
"813","Guy's Gyros",34.41,2014-01-12,2014-01-12 19:32:00,3853,"19","L1485"
"814","Guy's Gyros",34.74,2014-01-12,2014-01-12 13:31:00,6901,"13","L9363"
"815","Guy's Gyros",35.05,2014-01-09,2014-01-09 20:39:00,7384,"20","L3800"
"816","Guy's Gyros",35.1,2014-01-17,2014-01-17 19:53:00,4795,"19","L8566"
"817","Guy's Gyros",35.12,2014-01-14,2014-01-14 20:17:00,5368,"20","L2247"
"818","Guy's Gyros",35.54,2014-01-10,2014-01-10 20:20:00,7108,"20",NA
"819","Guy's Gyros",36.2,2014-01-11,2014-01-11 19:57:00,5368,"19","L2247"
"820","Guy's Gyros",36.35,2014-01-15,2014-01-15 20:08:00,6816,"20","L8148"
"821","Guy's Gyros",36.44,2014-01-10,2014-01-10 13:12:00,8156,"13","L5224"
"822","Guy's Gyros",36.48,2014-01-16,NA,NA,NA,"L8328"
"823","Guy's Gyros",36.87,2014-01-13,NA,NA,NA,"L8328"
"824","Guy's Gyros",36.87,2014-01-19,2014-01-19 20:14:00,7108,"20","L6544"
"825","Guy's Gyros",36.89,2014-01-13,2014-01-13 20:15:00,7384,"20","L3800"
"826","Guy's Gyros",37.37,2014-01-10,2014-01-10 20:23:00,3853,"20",NA
"827","Guy's Gyros",37.37,2014-01-13,2014-01-13 13:39:00,2142,"13","L9637"
"828","Guy's Gyros",37.48,2014-01-19,2014-01-19 20:16:00,9683,"20","L7291"
"829","Guy's Gyros",37.5,2014-01-13,2014-01-13 20:59:00,7108,"20","L6544"
"830","Guy's Gyros",37.55,2014-01-17,2014-01-17 20:16:00,3484,"20","L2490"
"831","Guy's Gyros",37.8,2014-01-16,2014-01-16 19:40:00,4795,"19","L8566"
"832","Guy's Gyros",37.82,2014-01-06,NA,NA,NA,"L8148"
"833","Guy's Gyros",38.07,2014-01-13,2014-01-13 14:00:00,7117,"14","L6417"
"834","Guy's Gyros",38.15,2014-01-10,2014-01-10 13:44:00,8411,"13","L6110"
"835","Guy's Gyros",38.26,2014-01-14,2014-01-14 13:49:00,9617,"13","L5553"
"836","Guy's Gyros",38.56,2014-01-07,2014-01-07 13:20:00,7354,"13","L9254"
"837","Guy's Gyros",39.14,2014-01-17,2014-01-17 13:38:00,3853,"13","L1485"
"838","Guy's Gyros",39.29,2014-01-06,2014-01-06 19:18:00,7384,"19","L3800"
"839","Guy's Gyros",39.6,2014-01-19,2014-01-19 20:51:00,6901,"20","L9363"
"840","Guy's Gyros",39.68,2014-01-18,2014-01-18 19:08:00,3484,"19","L2490"
"841","Guy's Gyros",40.36,2014-01-19,NA,NA,NA,"L8148"
"842","Guy's Gyros",42.25,2014-01-07,2014-01-07 20:10:00,7384,"20",NA
"843","Guy's Gyros",42.32,2014-01-12,2014-01-12 19:26:00,7108,"19","L6544"
"844","Guy's Gyros",42.78,2014-01-12,NA,NA,NA,"L2490"
"845","Guy's Gyros",44.91,2014-01-15,2014-01-15 20:06:00,5368,"20",NA
"846","Guy's Gyros",47.89,2014-01-18,2014-01-18 14:05:00,9617,"14","L5553"
"847","Guy's Gyros",49.34,2014-01-15,2014-01-15 13:41:00,7354,"13",NA
"848","Guy's Gyros",50.4,2014-01-14,2014-01-14 13:59:00,1286,"13","L3288"
"849","Guy's Gyros",55.21,2014-01-18,2014-01-18 13:27:00,7384,"13",NA
"850","Guy's Gyros",55.36,2014-01-11,2014-01-11 19:34:00,6816,"19",NA
"851","Guy's Gyros",55.4,2014-01-17,2014-01-17 21:07:00,4434,"21",NA
"852","Guy's Gyros",55.69,2014-01-11,NA,NA,NA,"L8148"
"853","Guy's Gyros",58.35,2014-01-19,2014-01-19 19:45:00,3484,"19","L2490"
"854","Guy's Gyros",61.43,2014-01-15,2014-01-15 20:59:00,3853,"20",NA
"855","Guy's Gyros",62.33,2014-01-07,2014-01-07 20:14:00,3853,"20",NA
"856","Guy's Gyros",65.21,2014-01-19,2014-01-19 19:45:00,7384,"19","L3800"
"857","Guy's Gyros",74.91,2014-01-09,2014-01-09 13:43:00,1415,"13",NA
"858","Guy's Gyros",76.71,2014-01-07,2014-01-07 20:11:00,9683,"20",NA
"859","Guy's Gyros",77.9,2014-01-08,2014-01-08 13:40:00,3853,"13",NA
"860","Guy's Gyros",78.36,2014-01-18,2014-01-18 19:39:00,6816,"19",NA
"861","Guy's Gyros",88.57,2014-01-13,2014-01-13 20:42:00,1286,"20",NA
"862","Guy's Gyros",89.76,2014-01-07,2014-01-07 20:19:00,7354,"20",NA
"863","Guy's Gyros",94.26,2014-01-14,2014-01-14 19:59:00,7108,"19",NA
"864","Guy's Gyros",95.29,2014-01-06,2014-01-06 20:28:00,7108,"20",NA
"865","Guy's Gyros",98.04,2014-01-15,2014-01-15 19:53:00,3484,"19",NA
"866","Guy's Gyros",99.08,2014-01-08,2014-01-08 20:15:00,3484,"20",NA
"867","Guy's Gyros",99.67,2014-01-06,2014-01-06 13:46:00,2463,"13",NA
"868","Guy's Gyros",100.36,2014-01-19,2014-01-19 19:49:00,6816,"19",NA
"869","Guy's Gyros",105.4,2014-01-09,2014-01-09 13:21:00,7354,"13",NA
"870","Guy's Gyros",111.31,2014-01-16,2014-01-16 20:14:00,9683,"20",NA
"871","Guy's Gyros",116.87,2014-01-13,2014-01-13 14:33:00,8129,"14",NA
"872","Guy's Gyros",117.82,2014-01-06,2014-01-06 20:15:00,6816,"20",NA
"873","Hallowed Grounds",3.02,2014-01-13,2014-01-13 07:42:00,1310,"07",NA
"874","Hallowed Grounds",3.11,2014-01-08,2014-01-08 07:47:00,3492,"07","L7814"
"875","Hallowed Grounds",3.25,2014-01-17,2014-01-17 07:31:00,1310,"07","L8012"
"876","Hallowed Grounds",3.4,2014-01-08,2014-01-08 07:43:00,9617,"07","L5553"
"877","Hallowed Grounds",3.9,2014-01-08,2014-01-08 07:50:00,2681,"07","L1107"
"878","Hallowed Grounds",4.44,2014-01-07,NA,NA,NA,"L5777"
"879","Hallowed Grounds",4.59,2014-01-14,2014-01-14 07:42:00,1310,"07","L8012"
"880","Hallowed Grounds",4.6,2014-01-16,2014-01-16 08:09:00,2681,"08","L1107"
"881","Hallowed Grounds",4.98,2014-01-16,NA,NA,NA,"L5553"
"882","Hallowed Grounds",5.28,2014-01-15,2014-01-15 07:36:00,9617,"07","L5553"
"883","Hallowed Grounds",5.52,2014-01-17,2014-01-17 07:59:00,6691,"07","L6267"
"884","Hallowed Grounds",5.85,2014-01-08,2014-01-08 07:40:00,8129,"07","L8328"
"885","Hallowed Grounds",5.85,2014-01-13,2014-01-13 07:44:00,9405,"07","L3259"
"886","Hallowed Grounds",5.95,2014-01-15,2014-01-15 07:39:00,8129,"07",NA
"887","Hallowed Grounds",6.16,2014-01-14,2014-01-14 08:16:00,6691,"08","L6267"
"888","Hallowed Grounds",6.32,2014-01-13,2014-01-13 07:57:00,6691,"07","L6267"
"889","Hallowed Grounds",6.39,2014-01-17,2014-01-17 08:12:00,2681,"08",NA
"890","Hallowed Grounds",6.87,2014-01-10,NA,NA,NA,"L5777"
"891","Hallowed Grounds",7.22,2014-01-16,2014-01-16 07:54:00,1874,"07","L4424"
"892","Hallowed Grounds",7.88,2014-01-07,2014-01-07 07:47:00,1310,"07","L8012"
"893","Hallowed Grounds",8.05,2014-01-06,2014-01-06 07:55:00,9551,"07","L5777"
"894","Hallowed Grounds",8.15,2014-01-08,2014-01-08 07:39:00,1874,"07","L4424"
"895","Hallowed Grounds",8.28,2014-01-08,2014-01-08 07:39:00,1310,"07",NA
"896","Hallowed Grounds",8.34,2014-01-10,2014-01-10 07:41:00,9617,"07","L5553"
"897","Hallowed Grounds",8.42,2014-01-07,NA,NA,NA,"L1107"
"898","Hallowed Grounds",8.91,2014-01-07,2014-01-07 07:37:00,8129,"07","L8328"
"899","Hallowed Grounds",9.16,2014-01-13,2014-01-13 07:32:00,7889,"07","L6119"
"900","Hallowed Grounds",9.34,2014-01-10,2014-01-10 08:06:00,6691,"08","L6267"
"901","Hallowed Grounds",9.4,2014-01-17,2014-01-17 08:04:00,9551,"08","L5777"
"902","Hallowed Grounds",9.6,2014-01-16,2014-01-16 07:51:00,1310,"07",NA
"903","Hallowed Grounds",9.61,2014-01-07,2014-01-07 07:50:00,3492,"07","L7814"
"904","Hallowed Grounds",9.69,2014-01-06,2014-01-06 08:00:00,6691,"08",NA
"905","Hallowed Grounds",9.72,2014-01-17,2014-01-17 07:56:00,5010,"07","L2459"
"906","Hallowed Grounds",9.92,2014-01-07,2014-01-07 08:01:00,9617,"08","L5553"
"907","Hallowed Grounds",10.07,2014-01-06,2014-01-06 08:01:00,1874,"08","L4424"
"908","Hallowed Grounds",10.21,2014-01-14,NA,NA,NA,"L5553"
"909","Hallowed Grounds",10.25,2014-01-09,NA,NA,NA,"L3259"
"910","Hallowed Grounds",10.33,2014-01-07,2014-01-07 07:57:00,6691,"07","L6267"
"911","Hallowed Grounds",10.34,2014-01-10,2014-01-10 07:49:00,7889,"07","L6119"
"912","Hallowed Grounds",10.52,2014-01-17,2014-01-17 07:41:00,8129,"07",NA
"913","Hallowed Grounds",10.65,2014-01-14,2014-01-14 08:12:00,2681,"08","L1107"
"914","Hallowed Grounds",10.66,2014-01-06,2014-01-06 07:48:00,3492,"07","L7814"
"915","Hallowed Grounds",10.75,2014-01-14,2014-01-14 07:35:00,7889,"07","L6119"
"916","Hallowed Grounds",10.76,2014-01-10,2014-01-10 07:50:00,7108,"07","L6544"
"917","Hallowed Grounds",11.38,2014-01-10,2014-01-10 07:45:00,3492,"07",NA
"918","Hallowed Grounds",11.49,2014-01-10,2014-01-10 07:41:00,1310,"07","L8012"
"919","Hallowed Grounds",11.63,2014-01-08,2014-01-08 07:57:00,6691,"07","L6267"
